customer_id,first_name,last_name,state,total_orders,units_purchased,lifetime_revenue,lifetime_profit,last_order_date,customer_name,repeat_customer
C003812,Ethan,Anderson,VA,6,40,6510.26,2603.6,2026-08-23 22:20:00,Ethan Anderson,True
C003813,Liam,Brown,FL,4,18,3296.4900000000002,1086.24,2026-04-06 08:11:00,Liam Brown,True
C003814,Mason,Garcia,NY,4,22,3288.2000000000003,1410.2400000000002,2026-05-09 22:23:00,Mason Garcia,True
C003815,Mia,Patel,MO,3,13,1491.02,687.1199999999999,2026-06-27 09:03:00,Mia Patel,True
C003816,Mia,Miller,MO,3,12,942.89,253.24,2026-03-03 13:29:00,Mia Miller,True
C003819,Liam,Miller,VA,2,9,1996.1599999999999,700.04,2026-05-08 16:51:00,Liam Miller,True
C003820,Mason,Johnson,IL,5,36,5355.26,2114.6000000000004,2026-06-02 13:01:00,Mason Johnson,True
C003821,Noah,Patel,IA,4,27,3532.34,1116.53,2026-08-26 19:09:00,Noah Patel,True
C003822,Sophia,Anderson,IA,2,14,1472.14,626.6400000000001,2026-05-30 17:43:00,Sophia Anderson,True
C003823,Liam,Smith,MO,1,4,683.8,217.35999999999996,2025-09-11 10:57:00,Liam Smith,False
C003824,Lucas,Davis,PA,5,31,5002.89,2041.92,2026-08-12 16:17:00,Lucas Davis,True
C003825,Mason,Miller,FL,2,8,1621.26,626.1600000000001,2025-09-18 15:19:00,Mason Miller,True
C003826,Liam,Taylor,IA,6,55,10579.630000000001,4455.84,2026-08-14 19:04:00,Liam Taylor,True
C003827,Ethan,Lee,CA,1,7,1527.18,560.3300000000002,2026-02-03 12:28:00,Ethan Lee,False
C003828,Mason,Miller,CA,5,20,2018.1299999999999,770.76,2026-08-31 09:15:00,Mason Miller,True
C003829,Ethan,Johnson,MO,2,12,1636.3,657.96,2026-01-23 11:11:00,Ethan Johnson,True
C003830,Isabella,Miller,PA,4,19,2467.79,1017.74,2025-12-28 20:45:00,Isabella Miller,True
C003831,Liam,Brown,FL,6,47,8106.17,3230.75,2026-09-10 22:14:00,Liam Brown,True
C003832,Emma,Brown,FL,4,38,6485.99,2614.02,2026-08-20 14:10:00,Emma Brown,True
C003833,Mason,Davis,FL,1,4,424.44,122.45999999999998,2026-07-30 09:12:00,Mason Davis,False
C003834,Liam,Taylor,NY,2,11,1391.5700000000002,437.0300000000001,2026-03-23 20:39:00,Liam Taylor,True
C003835,Ava,Miller,PA,3,18,2974.88,1079.9,2026-03-17 10:49:00,Ava Miller,True
C003836,Ava,Davis,FL,3,20,3138.33,1284.96,2026-03-18 16:41:00,Ava Davis,True
C003837,Sophia,Smith,IL,3,19,3315.15,1323.77,2025-10-23 13:15:00,Sophia Smith,True
C003838,Liam,Garcia,NC,1,2,499.82,206.88,2026-03-09 20:24:00,Liam Garcia,False
C003839,Mia,Johnson,IL,3,29,5311.86,2072.2,2025-12-06 20:05:00,Mia Johnson,True
C003840,Isabella,Wilson,NY,7,53,7584.53,2824.46,2026-08-04 19:59:00,Isabella Wilson,True
C003841,Sophia,Lee,GA,6,40,5799.13,2302.07,2026-04-20 16:45:00,Sophia Lee,True
C003842,Noah,Thomas,MO,4,20,3848.88,1605.5900000000001,2026-04-08 19:05:00,Noah Thomas,True
C003843,James,Wilson,NY,10,55,8659.96,3614.54,2026-08-14 21:54:00,James Wilson,True
C003844,Olivia,Garcia,VA,3,28,4017.21,1579.3799999999999,2026-05-15 18:56:00,Olivia Garcia,True
C003845,Mia,Miller,IA,3,22,3626.78,1292.04,2025-10-16 20:19:00,Mia Miller,True
C003847,Noah,Brown,CA,5,41,5753.77,2356.42,2026-07-23 17:07:00,Noah Brown,True
C003848,Mason,Taylor,GA,2,11,1303.49,559.5399999999998,2025-10-03 15:47:00,Mason Taylor,True
C003849,Lucas,Miller,CA,8,38,5858.19,2107.61,2026-08-27 18:23:00,Lucas Miller,True
C003850,Liam,Anderson,GA,1,10,1439.6000000000001,461.8100000000001,2026-05-14 19:18:00,Liam Anderson,False
C003851,Emma,Johnson,VA,4,9,970.86,327.11,2026-08-02 13:44:00,Emma Johnson,True
C003852,Olivia,Lee,IL,3,12,1767.79,717.26,2025-09-02 11:51:00,Olivia Lee,True
C003853,Mia,Brown,CA,3,21,2719.33,1133.4,2025-07-29 22:07:00,Mia Brown,True
C003854,Emma,Wilson,TX,3,24,3758.85,1493.08,2026-09-13 13:25:00,Emma Wilson,True
C003855,Ava,Miller,CA,3,17,2015.7,840.51,2026-06-01 10:47:00,Ava Miller,True
C003856,Lucas,Johnson,GA,1,10,1676.28,516.9599999999999,2025-05-01 14:59:00,Lucas Johnson,False
C003857,Ethan,Anderson,NY,3,17,2755.63,1217.6399999999999,2026-08-01 13:54:00,Ethan Anderson,True
C003859,Mia,Taylor,MO,6,26,4551.71,1435.4400000000003,2026-09-03 16:20:00,Mia Taylor,True
C003860,Mia,Patel,FL,5,31,3983.9700000000003,1274.85,2026-06-24 14:51:00,Mia Patel,True
C003861,Lucas,Taylor,CA,2,12,1818.25,724.7699999999999,2026-01-29 14:02:00,Lucas Taylor,True
C003862,James,Miller,CA,6,43,7146.41,2703.42,2026-04-28 18:56:00,James Miller,True
C003863,Ethan,Anderson,CA,2,16,3142.26,1397.39,2026-09-12 14:38:00,Ethan Anderson,True
C003864,Olivia,Miller,IA,5,28,5299.09,2297.52,2026-09-10 09:39:00,Olivia Miller,True
C003865,Mia,Patel,IL,1,7,1494.35,637.5400000000001,2025-10-18 19:07:00,Mia Patel,False
C003866,Ethan,Garcia,NY,2,23,3470.29,1267.8899999999999,2026-01-10 17:11:00,Ethan Garcia,True
C003867,Sophia,Miller,FL,5,22,3469.31,1320.44,2026-07-31 11:46:00,Sophia Miller,True
C003868,Ethan,Davis,GA,4,36,6079.82,2538.04,2026-04-29 09:27:00,Ethan Davis,True
C003869,Liam,Miller,GA,7,74,12954.869999999999,4886.76,2026-06-30 12:27:00,Liam Miller,True
C003870,James,Johnson,NY,4,22,3347.8700000000003,1405.17,2026-08-31 21:01:00,James Johnson,True
C003871,Mia,Patel,MO,2,4,287.74,123.86000000000001,2026-02-24 08:39:00,Mia Patel,True
C003872,Lucas,Miller,IA,6,35,5114.44,1795.9699999999996,2026-07-14 18:18:00,Lucas Miller,True
C003873,Ethan,Brown,IL,3,19,3291.5499999999997,1412.9299999999998,2026-04-06 13:18:00,Ethan Brown,True
C003874,Ava,Brown,FL,2,19,3565.09,1344.95,2026-09-12 22:22:00,Ava Brown,True
C003875,Emma,Lee,VA,2,15,1592.8700000000001,664.32,2025-12-07 19:51:00,Emma Lee,True
C003876,Sophia,Taylor,IL,6,35,5214.95,2072.17,2026-06-21 14:24:00,Sophia Taylor,True
C003877,Emma,Lee,NY,4,24,2726.3999999999996,983.7499999999999,2026-08-30 15:43:00,Emma Lee,True
C003878,Noah,Lee,IL,5,28,3639.48,1484.92,2026-08-12 18:04:00,Noah Lee,True
C003879,Olivia,Johnson,IA,4,33,4836.32,1766.65,2025-09-28 22:22:00,Olivia Johnson,True
C003880,James,Thomas,TX,5,32,4941.8,1958.27,2026-06-26 15:55:00,James Thomas,True
C003881,Olivia,Brown,GA,5,27,3619.93,1478.6,2026-05-29 19:14:00,Olivia Brown,True
C003882,Sophia,Lee,IL,7,64,9065.27,3354.73,2026-05-12 15:42:00,Sophia Lee,True
C003883,Ethan,Garcia,NY,1,10,1622.57,767.54,2026-04-17 18:03:00,Ethan Garcia,False
C003884,Mason,Smith,CA,2,13,2355.3,711.6799999999998,2025-04-26 18:40:00,Mason Smith,True
C003885,Sophia,Wilson,IL,5,36,3115.07,1042.5900000000001,2025-11-26 11:22:00,Sophia Wilson,True
C003886,James,Thomas,CA,3,22,2888.27,1238.22,2026-08-04 19:11:00,James Thomas,True
C003887,Ethan,Taylor,FL,6,36,5783.87,2190.4300000000003,2026-04-24 16:33:00,Ethan Taylor,True
C003888,Isabella,Garcia,PA,7,57,8099.349999999999,2919.54,2026-09-05 22:23:00,Isabella Garcia,True
C003889,Noah,Anderson,MO,4,44,7857.44,3084.44,2025-09-09 12:15:00,Noah Anderson,True
C003890,Liam,Patel,FL,5,42,7033.96,2984.6000000000004,2026-06-05 22:42:00,Liam Patel,True
C003891,Mia,Brown,GA,4,25,4578.89,1775.4099999999999,2026-07-08 21:42:00,Mia Brown,True
C003892,Sophia,Johnson,MO,6,42,7282.33,2849.09,2026-07-25 12:42:00,Sophia Johnson,True
C003893,Emma,Brown,NY,4,17,2752.93,1088.32,2026-06-23 14:22:00,Emma Brown,True
C003894,Ava,Garcia,TX,4,18,2437.99,861.15,2026-08-02 11:25:00,Ava Garcia,True
C003895,Liam,Davis,VA,4,18,2397.08,934.3900000000001,2026-06-14 15:53:00,Liam Davis,True
C003896,Noah,Smith,IL,4,21,3367.16,1172.89,2025-12-09 21:23:00,Noah Smith,True
C003897,Mason,Thomas,NC,3,21,2521.8399999999997,962.4899999999999,2026-06-16 16:10:00,Mason Thomas,True
C003898,Emma,Anderson,IL,3,16,2064.56,888.11,2025-12-14 10:17:00,Emma Anderson,True
C003899,Ethan,Wilson,NJ,3,13,1514.05,409.24,2025-08-28 22:26:00,Ethan Wilson,True
C003900,James,Anderson,NJ,8,37,5928.66,2214.19,2026-07-17 19:49:00,James Anderson,True
C003901,Liam,Brown,NY,5,26,3474.13,1401.23,2026-03-31 15:17:00,Liam Brown,True
C003902,Emma,Lee,IL,5,30,3170.4700000000003,1355.0100000000002,2026-08-05 11:23:00,Emma Lee,True
C003903,Sophia,Patel,PA,3,19,3086.99,1180.08,2026-05-02 12:45:00,Sophia Patel,True
C003904,Noah,Johnson,IA,3,32,5670.92,2273.1,2026-02-08 17:29:00,Noah Johnson,True
C003905,Liam,Davis,MO,5,20,3283.96,1320.02,2026-06-02 10:37:00,Liam Davis,True
C003906,Olivia,Wilson,PA,3,16,1760.37,699.0699999999999,2026-09-02 22:23:00,Olivia Wilson,True
C003907,Sophia,Miller,PA,3,24,4438.63,1686.05,2025-11-24 08:13:00,Sophia Miller,True
C003908,Liam,Johnson,VA,2,13,526.0500000000001,235.68,2026-05-19 21:29:00,Liam Johnson,True
C003909,Ethan,Patel,VA,3,12,2003.17,728.6399999999999,2026-06-09 08:57:00,Ethan Patel,True
C003910,Mia,Miller,FL,5,30,5466.04,2250.7599999999998,2026-09-07 18:42:00,Mia Miller,True
C003911,Ethan,Smith,NC,3,13,1429.3899999999999,562.36,2026-03-16 11:37:00,Ethan Smith,True
C003912,Lucas,Miller,IL,9,55,8325.81,2959.59,2026-06-14 09:59:00,Lucas Miller,True
C003913,Liam,Garcia,FL,4,16,2164.3,821.3800000000001,2026-05-15 09:31:00,Liam Garcia,True
C003914,Ethan,Johnson,TX,5,23,3986.0299999999997,1402.52,2026-09-12 15:06:00,Ethan Johnson,True
C003916,Ava,Johnson,PA,5,25,2617.43,994.84,2026-09-02 21:02:00,Ava Johnson,True
C003917,James,Taylor,VA,2,9,817.8,335.58,2025-11-08 20:43:00,James Taylor,True
C003918,Lucas,Johnson,GA,5,41,7046.17,2397.71,2026-08-20 17:03:00,Lucas Johnson,True
C003919,Ethan,Taylor,IA,2,7,921.07,426.16,2026-02-10 18:14:00,Ethan Taylor,True
C003920,Noah,Patel,NY,3,21,3073.43,731.6600000000001,2026-09-03 17:42:00,Noah Patel,True
C003921,Noah,Patel,NC,2,10,1584.98,649.44,2025-08-11 08:16:00,Noah Patel,True
C003922,Ava,Brown,NY,7,50,9057.36,3708.82,2026-06-06 11:30:00,Ava Brown,True
C003923,Noah,Garcia,IL,2,17,2429.84,835.4200000000001,2025-09-19 09:47:00,Noah Garcia,True
C003924,Noah,Anderson,CA,6,22,3919.13,1495.27,2026-08-28 18:56:00,Noah Anderson,True
C003925,Lucas,Anderson,VA,5,38,4764.7300000000005,1831.3500000000001,2026-06-12 11:38:00,Lucas Anderson,True
C003926,James,Wilson,NJ,4,25,3484.3999999999996,1059.49,2026-09-01 10:29:00,James Wilson,True
C003927,Liam,Thomas,NY,6,43,5833.32,2103.81,2026-08-13 21:57:00,Liam Thomas,True
C003928,Ethan,Taylor,FL,2,17,2774.33,971.51,2026-05-29 22:40:00,Ethan Taylor,True
C003929,Lucas,Lee,IL,7,45,7113.070000000001,2444.4900000000002,2026-07-21 08:36:00,Lucas Lee,True
C003930,James,Miller,NJ,3,19,3563.89,1546.29,2025-11-08 20:58:00,James Miller,True
C003931,Emma,Taylor,MO,2,16,2114.2700000000004,816.2900000000003,2026-04-01 22:24:00,Emma Taylor,True
C003932,Lucas,Johnson,MO,5,37,6376.54,2451.79,2026-07-29 22:56:00,Lucas Johnson,True
C003933,Ava,Anderson,VA,5,36,5812.56,2335.6600000000003,2026-06-14 08:09:00,Ava Anderson,True
C003934,Lucas,Johnson,VA,3,7,928.8,422.47,2026-01-11 21:05:00,Lucas Johnson,True
C003935,Emma,Lee,VA,1,9,426.7,129.15,2026-02-26 12:21:00,Emma Lee,False
C003936,James,Davis,MO,2,13,2556.2599999999998,1021.23,2026-03-07 16:41:00,James Davis,True
C003937,Isabella,Taylor,VA,4,15,1675.84,511.98999999999984,2026-03-05 21:49:00,Isabella Taylor,True
C003938,Lucas,Taylor,MO,5,26,4897.59,1730.38,2026-07-09 14:50:00,Lucas Taylor,True
C003939,Sophia,Brown,TX,2,12,1486.28,524.1899999999999,2025-11-22 09:46:00,Sophia Brown,True
C003940,Ava,Garcia,GA,3,10,1689.26,548.11,2026-08-09 18:59:00,Ava Garcia,True
C003941,Lucas,Taylor,IL,2,12,2042.1999999999998,640.17,2026-03-20 15:42:00,Lucas Taylor,True
C003942,Ethan,Davis,PA,2,10,1857.28,793.8900000000001,2026-07-02 14:11:00,Ethan Davis,True
C003943,James,Thomas,NC,1,2,169.56,63.7,2025-03-26 13:15:00,James Thomas,False
C003944,Mason,Thomas,NC,5,40,6902.58,2344.25,2026-08-08 09:03:00,Mason Thomas,True
C003945,Emma,Miller,TX,3,11,2273.7599999999998,904.63,2025-11-24 16:29:00,Emma Miller,True
C003946,Mia,Patel,NC,2,15,2233.62,601.76,2026-05-22 15:22:00,Mia Patel,True
C003947,Mason,Davis,CA,4,20,2242.78,794.58,2026-09-10 15:25:00,Mason Davis,True
C003948,Mia,Miller,PA,1,5,876.03,216.98000000000005,2025-05-23 18:25:00,Mia Miller,False
C003949,Isabella,Lee,GA,1,4,944.1800000000001,376.76,2025-01-12 22:04:00,Isabella Lee,False
C003950,Ethan,Lee,NY,10,46,6798.06,2403.03,2026-09-13 17:56:00,Ethan Lee,True
C003951,Olivia,Brown,IL,2,22,2571.69,1074.6499999999999,2025-10-07 11:07:00,Olivia Brown,True
C003952,Isabella,Taylor,NC,2,13,2232.05,841.58,2026-09-09 22:13:00,Isabella Taylor,True
C003953,Olivia,Anderson,FL,1,7,276.84999999999997,142.59999999999997,2025-05-17 08:33:00,Olivia Anderson,False
C003954,Ava,Davis,PA,2,12,2132.84,946.15,2025-06-24 09:31:00,Ava Davis,True
C003955,Ava,Garcia,IL,6,39,5126.66,1948.17,2026-08-26 17:56:00,Ava Garcia,True
C003956,Mason,Taylor,FL,4,26,3177.4,1254.96,2026-08-10 08:26:00,Mason Taylor,True
C003957,Lucas,Anderson,FL,3,14,3195.82,1350.6100000000001,2026-08-31 21:03:00,Lucas Anderson,True
C003958,Liam,Davis,NY,8,52,9422.89,3771.5600000000004,2026-07-14 21:18:00,Liam Davis,True
C003960,Ava,Wilson,IA,2,12,1997.4299999999998,669.67,2026-08-18 18:32:00,Ava Wilson,True
C003961,Lucas,Brown,MO,3,19,2978.01,1076.44,2026-06-07 12:26:00,Lucas Brown,True
C003962,Ava,Smith,FL,3,26,2706.7000000000003,1056.22,2026-01-08 22:34:00,Ava Smith,True
C003963,Sophia,Patel,CA,1,4,880.24,411.88,2025-04-20 13:01:00,Sophia Patel,False
C003964,Isabella,Patel,NY,4,32,4876.15,1955.44,2026-05-10 17:39:00,Isabella Patel,True
C003965,Olivia,Taylor,MO,5,40,6457.54,2528.96,2026-08-04 14:04:00,Olivia Taylor,True
C003966,Liam,Miller,VA,3,18,2809.2599999999998,1135.6,2026-06-09 10:25:00,Liam Miller,True
C003967,Isabella,Brown,CA,3,8,927.0,254.66,2026-09-10 15:51:00,Isabella Brown,True
C003968,Noah,Lee,FL,5,26,4378.95,1628.8899999999999,2026-02-17 19:18:00,Noah Lee,True
C003969,Noah,Johnson,GA,5,25,2917.79,914.37,2026-06-07 13:39:00,Noah Johnson,True
C003970,Emma,Taylor,NJ,3,27,3642.04,1215.3400000000001,2026-08-20 12:42:00,Emma Taylor,True
C003971,Sophia,Brown,TX,5,26,3109.62,895.95,2026-06-27 21:37:00,Sophia Brown,True
C003972,Emma,Garcia,VA,2,6,647.6800000000001,239.37000000000003,2026-07-12 17:09:00,Emma Garcia,True
C003973,Noah,Patel,TX,3,27,3566.46,1184.8999999999999,2025-12-26 17:23:00,Noah Patel,True
C003974,Mia,Smith,IA,2,12,2130.5299999999997,898.14,2026-08-27 20:45:00,Mia Smith,True
C003975,Olivia,Wilson,VA,3,13,2586.0099999999998,1083.5,2026-01-03 19:54:00,Olivia Wilson,True
C003976,Lucas,Taylor,VA,4,19,2129.72,861.02,2026-06-17 16:49:00,Lucas Taylor,True
C003977,Ethan,Smith,VA,4,13,1913.56,757.44,2026-07-06 09:11:00,Ethan Smith,True
C003979,Mason,Smith,GA,7,39,6646.360000000001,2940.13,2026-06-27 18:22:00,Mason Smith,True
C003980,Ethan,Johnson,TX,2,13,2919.43,1156.91,2025-10-01 17:48:00,Ethan Johnson,True
C003981,Ethan,Patel,NJ,3,23,3432.7200000000003,1545.24,2026-04-03 12:26:00,Ethan Patel,True
C003982,Sophia,Smith,FL,4,26,3392.7200000000003,1356.8700000000001,2026-05-07 08:07:00,Sophia Smith,True
C003983,Liam,Anderson,TX,4,30,4356.4800000000005,1546.65,2026-09-03 12:39:00,Liam Anderson,True
C003984,James,Thomas,NY,4,22,3050.8,1082.92,2026-04-09 12:35:00,James Thomas,True
C003985,Isabella,Davis,MO,3,21,2133.23,909.66,2026-09-10 09:17:00,Isabella Davis,True
C003986,Isabella,Lee,NC,1,4,255.5,102.63,2025-08-28 18:49:00,Isabella Lee,False
C003987,Lucas,Brown,GA,1,6,1566.46,731.1,2025-06-23 13:17:00,Lucas Brown,False
C003988,Ava,Taylor,NC,6,34,4505.78,1527.4700000000003,2026-02-24 14:01:00,Ava Taylor,True
C003989,Sophia,Thomas,NC,3,21,2459.21,933.79,2026-07-08 19:02:00,Sophia Thomas,True
C003990,Noah,Johnson,IL,2,4,659.19,335.7600000000001,2025-06-19 21:35:00,Noah Johnson,True
C003991,Olivia,Smith,CA,2,19,2544.27,1060.49,2026-09-13 09:27:00,Olivia Smith,True
C003992,Olivia,Wilson,IL,1,7,254.89999999999998,130.96999999999997,2026-06-03 19:46:00,Olivia Wilson,False
C003993,Ava,Taylor,NY,4,19,3655.03,1619.8,2026-07-26 09:35:00,Ava Taylor,True
C003994,Olivia,Miller,IA,1,1,323.74,172.99,2026-08-16 08:20:00,Olivia Miller,False
C003995,Ava,Garcia,VA,2,6,1340.91,545.47,2025-08-10 12:21:00,Ava Garcia,True
C003996,Sophia,Johnson,IA,4,13,2296.64,756.4599999999999,2026-07-12 21:01:00,Sophia Johnson,True
C003997,Noah,Wilson,FL,6,43,5941.95,1686.56,2026-07-31 14:35:00,Noah Wilson,True
C003998,Emma,Thomas,IL,3,15,2775.0299999999997,1097.2,2026-03-03 20:12:00,Emma Thomas,True
C003999,Ava,Garcia,GA,3,26,4657.56,2073.76,2026-01-05 17:05:00,Ava Garcia,True
C004000,Noah,Johnson,PA,3,18,2824.47,873.5899999999999,2026-02-03 20:56:00,Noah Johnson,True
C004001,Noah,Garcia,VA,2,7,832.9599999999999,317.68999999999994,2026-01-07 17:27:00,Noah Garcia,True
C004002,Mia,Anderson,VA,3,27,4329.8099999999995,1887.4199999999998,2025-12-19 22:24:00,Mia Anderson,True
C004003,Liam,Patel,VA,5,44,6744.119999999999,2211.8899999999994,2026-08-14 08:10:00,Liam Patel,True
C004005,Emma,Smith,NJ,3,24,4934.4,2133.9,2026-07-06 15:04:00,Emma Smith,True
C004006,Emma,Miller,GA,6,36,5382.06,2204.49,2026-09-04 21:15:00,Emma Miller,True
C004007,Emma,Thomas,NC,2,16,2039.42,763.81,2026-06-03 20:13:00,Emma Thomas,True
C004008,Noah,Anderson,VA,6,30,4329.98,1691.51,2026-08-24 13:01:00,Noah Anderson,True
C004010,Noah,Garcia,CA,8,48,6767.26,2496.87,2026-01-20 22:28:00,Noah Garcia,True
C004011,Liam,Smith,CA,5,39,5129.53,1884.92,2026-08-16 15:02:00,Liam Smith,True
C004012,Isabella,Anderson,TX,5,36,6257.68,2515.15,2026-03-01 09:17:00,Isabella Anderson,True
C004013,Lucas,Brown,GA,6,51,7479.8,2852.63,2026-06-22 12:51:00,Lucas Brown,True
C004014,Isabella,Wilson,PA,1,2,494.48,163.94,2026-04-24 14:39:00,Isabella Wilson,False
C004015,Isabella,Wilson,GA,4,29,4170.23,1466.5,2026-08-26 17:42:00,Isabella Wilson,True
C004016,Liam,Davis,PA,4,19,3566.84,1532.48,2025-10-12 21:01:00,Liam Davis,True
C004017,Liam,Anderson,FL,2,22,3645.13,1248.92,2026-07-05 11:11:00,Liam Anderson,True
C004018,Emma,Lee,CA,3,18,2961.64,1169.77,2025-10-28 21:25:00,Emma Lee,True
C004019,Sophia,Anderson,NY,7,36,4723.98,1799.0199999999998,2026-02-02 19:40:00,Sophia Anderson,True
C004020,Mason,Smith,MO,4,14,2124.15,732.9100000000001,2026-07-29 21:12:00,Mason Smith,True
C004021,Mason,Davis,NJ,7,57,9756.48,3841.21,2025-11-02 17:57:00,Mason Davis,True
C004022,Mason,Brown,FL,3,21,3139.44,1137.77,2026-08-02 14:14:00,Mason Brown,True
C004023,Mason,Johnson,TX,3,22,2402.9700000000003,984.62,2025-10-30 08:10:00,Mason Johnson,True
C004024,Mia,Thomas,MO,5,45,5793.42,1919.2600000000002,2026-07-10 14:32:00,Mia Thomas,True
C004025,James,Patel,MO,3,25,4373.04,1938.8400000000001,2026-08-29 14:04:00,James Patel,True
C004026,Mia,Brown,FL,6,42,7379.83,3283.15,2026-08-06 15:01:00,Mia Brown,True
C004027,Ava,Taylor,NY,6,40,6075.51,2039.52,2026-08-08 15:34:00,Ava Taylor,True
C004028,James,Patel,VA,6,37,4247.89,1765.33,2026-06-01 13:03:00,James Patel,True
C004029,Liam,Davis,NC,4,24,4166.05,1716.08,2026-06-07 17:00:00,Liam Davis,True
C004030,Isabella,Smith,PA,2,18,2667.5699999999997,1019.04,2026-04-03 19:12:00,Isabella Smith,True
C004031,Sophia,Taylor,FL,3,17,2437.65,837.1100000000001,2026-03-15 08:10:00,Sophia Taylor,True
C004032,Liam,Taylor,NJ,3,12,2895.3,1113.66,2026-08-23 22:08:00,Liam Taylor,True
C004033,Ethan,Brown,FL,3,19,4842.0199999999995,2126.6,2026-08-15 13:38:00,Ethan Brown,True
C004034,Emma,Miller,IL,5,25,5364.1,2357.0,2026-08-13 22:58:00,Emma Miller,True
C004035,Sophia,Davis,GA,4,31,5612.9400000000005,2142.23,2026-04-01 13:30:00,Sophia Davis,True
C004036,James,Davis,GA,5,17,2125.2,509.72999999999996,2026-04-09 21:43:00,James Davis,True
C004037,Noah,Garcia,FL,3,15,2421.0299999999997,759.3499999999999,2026-04-06 10:27:00,Noah Garcia,True
C004038,Mia,Miller,IA,3,27,4695.139999999999,1668.98,2025-04-25 15:27:00,Mia Miller,True
C004039,Noah,Anderson,CA,3,23,3408.52,1262.2600000000002,2026-08-30 17:19:00,Noah Anderson,True
C004040,Isabella,Brown,IA,5,32,4823.08,2019.1299999999999,2026-01-21 09:16:00,Isabella Brown,True
C004041,Emma,Davis,PA,3,7,1240.31,427.02,2026-09-03 09:14:00,Emma Davis,True
C004042,Lucas,Brown,TX,1,11,1391.26,581.04,2025-04-02 10:38:00,Lucas Brown,False
C004043,Liam,Taylor,GA,1,1,67.71000000000001,22.88000000000001,2026-02-16 11:48:00,Liam Taylor,False
C004044,Olivia,Wilson,MO,1,9,1130.8,329.02,2025-01-04 11:48:00,Olivia Wilson,False
C004045,James,Lee,IA,1,8,1508.0500000000002,460.32000000000005,2026-03-06 11:43:00,James Lee,False
C004046,Emma,Taylor,VA,4,17,2474.78,978.52,2026-04-09 08:42:00,Emma Taylor,True
C004047,Ava,Smith,FL,5,26,2787.91,989.32,2026-09-04 08:45:00,Ava Smith,True
C004048,Emma,Brown,IA,3,30,3567.59,1431.36,2026-05-18 10:22:00,Emma Brown,True
C004049,Olivia,Patel,IL,6,52,8569.33,3038.6800000000003,2026-08-09 16:24:00,Olivia Patel,True
C004050,James,Wilson,NC,3,19,2860.43,855.8099999999998,2025-08-18 14:18:00,James Wilson,True
C004051,Ava,Davis,NC,1,4,794.62,379.31999999999994,2025-05-24 15:24:00,Ava Davis,False
C004052,James,Garcia,VA,1,5,330.18,115.5,2026-06-14 16:42:00,James Garcia,False
C004053,Emma,Anderson,PA,4,20,2842.14,1201.3899999999999,2026-04-13 11:36:00,Emma Anderson,True
C004054,Isabella,Anderson,FL,5,26,3565.63,1203.17,2026-05-05 08:36:00,Isabella Anderson,True
C004055,Lucas,Anderson,FL,5,24,4249.14,1377.08,2026-02-17 14:32:00,Lucas Anderson,True
C004056,Ava,Lee,NC,4,20,3388.12,1399.92,2026-08-08 11:52:00,Ava Lee,True
C004057,Olivia,Lee,MO,5,32,4725.9,1766.13,2026-07-22 20:07:00,Olivia Lee,True
C004058,Olivia,Patel,FL,7,48,6462.93,2302.44,2026-08-22 12:44:00,Olivia Patel,True
C004059,Mia,Brown,NY,3,24,4035.7599999999998,1547.4099999999999,2025-11-05 08:32:00,Mia Brown,True
C004060,Liam,Davis,GA,3,28,5060.46,1862.82,2025-11-02 20:45:00,Liam Davis,True
C004061,Noah,Smith,PA,2,14,1476.32,503.8,2026-04-04 18:44:00,Noah Smith,True
C004062,Liam,Thomas,TX,5,34,4523.95,1693.97,2026-06-25 12:03:00,Liam Thomas,True
C004063,Noah,Patel,NC,5,27,3155.63,1475.53,2026-01-28 17:13:00,Noah Patel,True
C004064,Sophia,Smith,NY,5,34,5256.42,1763.6000000000001,2026-09-13 09:23:00,Sophia Smith,True
C004065,Lucas,Brown,NY,1,3,642.48,178.56000000000006,2025-04-27 15:39:00,Lucas Brown,False
C004066,Mason,Smith,MO,4,8,1086.97,392.86,2026-07-29 15:52:00,Mason Smith,True
C004067,Mason,Wilson,IA,10,61,7369.18,2419.15,2026-08-27 21:29:00,Mason Wilson,True
C004068,James,Garcia,IL,7,26,3172.75,1129.84,2026-05-24 11:13:00,James Garcia,True
C004069,James,Patel,PA,2,19,1964.19,753.3000000000001,2026-02-17 09:49:00,James Patel,True
C004070,Sophia,Lee,MO,3,23,3466.5099999999998,1433.75,2026-04-04 21:32:00,Sophia Lee,True
C004071,Mason,Brown,CA,4,38,4972.7,1872.6599999999999,2026-03-06 09:59:00,Mason Brown,True
C004072,James,Lee,FL,6,31,6633.43,2992.1000000000004,2026-08-14 15:26:00,James Lee,True
C004073,Olivia,Thomas,IL,3,21,3461.46,1383.8,2026-06-20 19:04:00,Olivia Thomas,True
C004075,Liam,Johnson,IA,3,11,1173.04,389.46000000000004,2026-04-28 18:55:00,Liam Johnson,True
C004076,Ava,Thomas,PA,3,9,1695.26,460.98,2026-09-05 09:00:00,Ava Thomas,True
C004077,Liam,Johnson,MO,2,4,1071.18,549.71,2026-06-04 13:43:00,Liam Johnson,True
C004078,Isabella,Davis,GA,7,36,4305.66,1552.02,2026-05-21 14:53:00,Isabella Davis,True
C004079,Ava,Smith,TX,2,14,2314.8,987.05,2025-04-20 18:14:00,Ava Smith,True
